IMPONENTE_ID;PRESTAMO_ID;SALDOS;FECHA_CIERRE;MONTO_CUOTA;NUMERO_CUOTAS;FECHA_VENCIMIENTO
18963;3;2894842;31/08/2020;138261;36;Ago-22
34862;3;4544484;31/08/2020;236958;24;Ago-22
19398;3;2568238;31/08/2020;157463;36;Jun-17
20447;3;1100438;31/08/2020;51960;24;Ago-22
11139;3;1382778;31/08/2020;97993;24;Dic-21
35734;3;507307;31/08/2020;46800;24;Ago-21
19771;3;3318359;31/08/2020;93858;48;Dic-14
19967;3;429471;31/08/2020;26809;24;Ene-22
19969;3;845152;31/08/2020;66010;24;Set-21
21264;3;725481;31/08/2020;78017;24;Jun-21
3753;3;1223130;31/08/2020;83075;24;Ene-22
28240;3;3442823;31/08/2020;207999;24;Abr-22
16734;3;2193839;31/08/2020;155471;24;Dic-21
7080;3;4804668;31/08/2020;297439;24;Mar-22
21673;3;1541699;31/08/2020;229656;24;Feb-21
32214;3;2410775;31/08/2020;149974;24;Mar-22
28517;3;4832812;31/08/2020;256300;24;Jul-22
12887;3;3697749;31/08/2020;248764;24;Ene-22
27744;3;370237;31/08/2020;64477;24;Feb-21
5533;3;3978182;31/08/2020;208885;36;Jul-22
13308;3;2417248;31/08/2020;159967;24;Dic-21
3893;3;5382786;31/08/2020;131747;48;Oct-14
13695;3;5148071;31/08/2020;255202;24;Jun-22
34537;3;1073855;31/08/2020;142443;24;Abr-21
15488;3;933030;31/08/2020;61108;24;Feb-22
8312;3;3061522;31/08/2020;123461;36;May-23
35434;3;4242386;31/08/2020;224988;24;Jul-22
562;3;1875131;31/08/2020;117821;24;Feb-22
23645;3;983027;31/08/2020;84965;24;Dic-20
33241;3;158527;31/08/2020;18853;24;Abr-21
5133;3;921437;31/08/2020;51091;24;Jul-21
34213;3;3015154;31/08/2020;184593;24;Set-21
4869;3;5546014;31/08/2020;289180;24;Ago-22
14672;3;697043;31/08/2020;49967;24;Ago-21
33073;3;508402;31/08/2020;172426;36;Nov-20
31810;3;1022753;31/08/2020;154807;24;Mar-21
14079;3;855500;31/08/2020;77966;24;Ago-21
3277;3;1139471;31/08/2020;114956;24;Dic-20
15714;3;4225499;31/08/2020;277426;24;Ene-21
5345;3;1321501;31/08/2020;99948;24;Set-22
16153;3;1354326;31/08/2020;78516;24;May-22
34814;3;807455;31/08/2020;139786;24;Feb-21
29373;3;2224688;31/08/2020;105007;36;Oct-23
16327;3;869350;31/08/2020;59915;36;Set-15
14694;3;2349832;31/08/2020;129953;24;Jun-22
13971;3;4279488;31/08/2020;287900;24;Ene-22
16541;3;4540908;31/08/2020;190015;36;Nov-22
16767;3;934087;31/08/2020;55690;24;Ene-22
26279;3;3349535;31/08/2020;184318;24;Jun-22
17094;3;2465570;31/08/2020;181988;24;Oct-21
24604;3;1776024;31/08/2020;120627;24;Ene-22
17285;3;1259;31/08/2020;29383;36;May-11
3161;3;3928491;31/08/2020;204551;36;Jul-22
22759;3;2592846;31/08/2020;170675;24;Feb-22
17695;3;1752602;31/08/2020;71647;48;Feb-14
30479;3;2813435;31/08/2020;166807;24;Feb-22
10955;3;4032702;31/08/2020;208400;36;Jun-22
1272;3;-226845;31/08/2020;226846;24;Jul-21
26959;3;5291922;31/08/2020;273341;24;Ago-22
11686;3;1570470;31/08/2020;155624;24;Jul-21
8591;3;678765;31/08/2020;81235;24;May-21
37003;3;2932844;31/08/2020;153999;24;Mar-22
23422;3;2027625;31/08/2020;137794;24;Ene-22
26171;3;951518;31/08/2020;67696;24;Dic-21
13815;3;1749952;31/08/2020;100000;24;May-22
31467;3;801083;31/08/2020;119963;24;Mar-21
18640;3;5770079;31/08/2020;149543;48;Jul-16
18670;3;2453963;31/08/2020;130436;24;Ene-22
19071;3;977682;31/08/2020;129977;24;Abr-21
7100;3;1140892;31/08/2020;113627;24;Jul-21
26812;3;891553;31/08/2020;52215;24;Jul-21
9513;3;1292619;31/08/2020;92016;24;Dic-21
16660;3;246509;31/08/2020;124050;24;Oct-20
21364;3;2081965;31/08/2020;130006;24;Mar-22
24207;3;442760;31/08/2020;52369;24;May-21
29488;3;5559791;31/08/2020;299687;24;Jul-22
19655;3;823579;31/08/2020;51751;24;Mar-22
19662;3;1212817;31/08/2020;115092;48;Ago-16
24123;3;1988469;31/08/2020;140604;24;Dic-21
12409;3;1490911;31/08/2020;137538;24;Ago-21
12676;3;1205708;31/08/2020;130283;24;Jun-21
20063;3;856921;31/08/2020;269947;48;Jul-14
22980;3;1630110;31/08/2020;105708;24;Dic-21
27815;3;901893;31/08/2020;156646;24;Feb-21
20123;3;3728582;31/08/2020;136373;48;Dic-14
20268;3;5808668;31/08/2020;179986;48;Ene-14
33340;3;72704;31/08/2020;17941;24;Feb-16
20018;3;3352658;31/08/2020;286214;24;Set-21
34869;3;1660328;31/08/2020;86409;24;Ago-22
34712;3;-2;31/08/2020;32954;24;Jul-20
20824;3;5053738;31/08/2020;218816;36;Feb-23
21009;3;3310585;31/08/2020;182175;24;Jun-22
21020;3;572468;31/08/2020;64892;24;Jul-19
10924;3;2377982;31/08/2020;126660;24;Jul-22
21244;3;2445715;31/08/2020;164259;24;Ene-22
23289;3;4864243;31/08/2020;261370;24;Jul-22
11738;3;2689291;31/08/2020;189958;24;Dic-21
26828;3;5128460;31/08/2020;216191;36;Mar-23
32226;3;1226303;31/08/2020;145866;24;May-21
7798;3;425648;31/08/2020;85102;24;Oct-22
19950;3;1269155;31/08/2020;79958;24;Ene-22
21594;3;803352;31/08/2020;103767;24;Feb-21
21732;3;-78473;31/08/2020;78472;36;Feb-22
21742;3;2814491;31/08/2020;199972;24;Jul-21
2252;3;1612857;31/08/2020;97073;24;Abr-22
21929;3;1230088;31/08/2020;74909;24;Feb-22
22124;3;3483811;31/08/2020;115786;48;Feb-15
20950;3;1788526;31/08/2020;153632;24;Set-21
20115;3;638004;31/08/2020;63047;24;Jul-21
22539;3;6409314;31/08/2020;161981;48;Jul-15
22583;3;-9613;31/08/2020;58394;24;Abr-13
29309;3;740632;31/08/2020;38377;36;Jul-22
19530;3;3026718;31/08/2020;153790;24;Jul-22
19638;3;1113470;31/08/2020;231035;24;Ene-21
29753;3;1830243;31/08/2020;130947;24;Dic-21
19928;3;1865530;31/08/2020;102928;24;Mar-22
20125;3;689024;31/08/2020;54294;24;Oct-21
20126;3;1778988;31/08/2020;89964;24;Jul-22
17722;3;194317;31/08/2020;40362;24;Ene-21
27825;3;4800283;31/08/2020;254575;24;Jul-22
4980;3;476243;31/08/2020;162879;24;Nov-20
4012;3;4563399;31/08/2020;210380;36;Nov-22
2307;3;3191811;31/08/2020;222759;24;Nov-21
14354;3;3043323;31/08/2020;258369;24;Set-21
27990;3;-33325;31/08/2020;113857;36;Ago-20
17431;3;3818661;31/08/2020;239049;24;Set-22
8360;3;1391696;31/08/2020;68082;24;Ago-18
30026;3;-8;31/08/2020;131203;24;Jul-20
9752;3;1278872;31/08/2020;76634;24;Abr-22
21083;3;1641215;31/08/2020;117357;24;Dic-21
1327;3;4579685;31/08/2020;268532;24;Mar-22
21482;3;-450;31/08/2020;26703;24;Abr-17
14329;3;4435225;31/08/2020;208587;36;Oct-22
795;3;2849857;31/08/2020;156822;24;Jun-22
19723;3;425672;31/08/2020;73214;24;Ene-21
1304;3;988401;31/08/2020;66981;24;Ene-22
21974;3;1070145;31/08/2020;61310;24;May-21
21980;3;276276;31/08/2020;276292;24;Dic-19
33250;3;1299468;31/08/2020;84736;24;Oct-22
3251;3;1036435;31/08/2020;82921;24;Oct-21
28516;3;1814051;31/08/2020;118662;24;Set-22
37042;3;2764989;31/08/2020;234254;24;Set-21
17141;3;2304416;31/08/2020;119988;36;Jul-22
27489;3;816892;31/08/2020;207533;24;Nov-20
37090;3;4288287;31/08/2020;190314;36;Dic-22
13824;3;1494736;31/08/2020;89964;24;Abr-22
22396;3;1690856;31/08/2020;99986;24;Set-21
28783;3;1317591;31/08/2020;82104;24;Dic-21
22292;3;2501639;31/08/2020;133247;24;Jul-22
32367;3;3029835;31/08/2020;179433;24;Dic-20
29329;3;3566311;31/08/2020;231260;24;Feb-22
3016;3;1800084;31/08/2020;116728;24;Feb-22
33687;3;4021234;31/08/2020;176196;36;Feb-23
22821;3;1007433;31/08/2020;136978;48;Ene-14
23145;3;680270;31/08/2020;66981;24;Jul-21
18602;3;1500466;31/08/2020;75632;36;Ago-22
31386;3;4009509;31/08/2020;208885;36;Jul-22
18010;3;3457579;31/08/2020;186839;36;Jun-22
7364;3;-1;31/08/2020;220052;36;Oct-23
23895;3;-141214;31/08/2020;148799;24;Ago-17
19596;3;1110866;31/08/2020;58913;24;Jul-22
4189;3;2848589;31/08/2020;185521;24;Feb-22
28826;3;2162839;31/08/2020;84500;48;Mar-15
15304;3;758148;31/08/2020;51551;24;Ene-22
2262;3;394980;31/08/2020;36173;24;Ago-21
36274;3;-63009;31/08/2020;62977;48;Dic-12
27717;3;2396042;31/08/2020;92373;36;Ene-23
24310;3;7904783;31/08/2020;189307;48;Dic-14
27816;3;-1;31/08/2020;95986;24;Jul-20
24339;3;605511;31/08/2020;34971;24;May-22
8088;3;2813845;31/08/2020;191440;24;Ene-22
16801;3;1054230;31/08/2020;268792;24;Nov-20
19507;3;4096953;31/08/2020;211404;36;Oct-23
24474;3;1107677;31/08/2020;285054;60;Dic-20
24486;3;2777741;31/08/2020;83264;48;Dic-13
20601;3;2717112;31/08/2020;182039;24;Ene-22
28357;3;4520826;31/08/2020;264925;24;Mar-22
35350;3;1340400;31/08/2020;107241;24;Oct-21
29091;3;611508;31/08/2020;27727;36;Set-22
23085;3;769635;31/08/2020;69995;24;Ago-21
29767;3;560316;31/08/2020;44654;24;Oct-21
;3;-47000;31/08/2020;0;0;Ene-00
13797;3;3478466;31/08/2020;150986;36;Feb-23
12076;3;4579632;31/08/2020;178589;36;May-23
25287;3;5730292;31/08/2020;298224;24;Ago-22
2335;3;2925909;31/08/2020;114852;36;Jul-23
14840;3;2208639;31/08/2020;189081;36;Set-21
11940;3;981932;31/08/2020;170390;24;Feb-21
32280;3;345992;31/08/2020;52164;24;Mar-21
29197;3;3048083;31/08/2020;154422;36;Set-23
25770;3;-57615;31/08/2020;57177;24;Ene-14
25953;3;275038;31/08/2020;50001;48;Jul-14
24946;3;2962532;31/08/2020;116936;36;Jun-23
5142;3;2340511;31/08/2020;186839;36;Oct-21
26782;3;-1;31/08/2020;246005;24;Abr-21
27012;3;3301314;31/08/2020;201038;36;Mar-22
31302;3;616259;31/08/2020;127729;24;Ene-21
34697;3;4303327;31/08/2020;202384;36;Oct-22
3027;3;746760;31/08/2020;80265;24;Jun-21
21255;3;446765;31/08/2020;42968;24;May-21
19404;3;501616;31/08/2020;102183;24;Dic-20
1415;3;1249728;31/08/2020;55678;36;Dic-22
11562;3;1634791;31/08/2020;92525;24;Ago-22
19747;3;2261363;31/08/2020;83335;48;Ene-14
32656;3;2551605;31/08/2020;159331;24;Mar-22
9609;3;4305678;31/08/2020;289177;24;Ene-22
19139;3;3852553;31/08/2020;164653;36;Mar-23
20377;3;-1136970;31/08/2020;99296;48;Jul-15
20572;3;-37084;31/08/2020;44981;48;Jul-16
8581;3;3361830;31/08/2020;221015;24;Feb-22
8349;3;1619705;31/08/2020;105750;24;Oct-22
20715;3;836601;31/08/2020;54966;24;Oct-22
27514;3;2324132;31/08/2020;186995;24;Oct-21
465;3;890847;31/08/2020;88082;24;Jul-21
30890;3;3560395;31/08/2020;286623;24;Oct-21
20921;3;3054133;31/08/2020;202941;24;Ene-22
20939;3;1866614;31/08/2020;178973;24;May-21
27502;3;5081920;31/08/2020;214492;36;Mar-23
21146;3;1384025;31/08/2020;94951;36;Oct-21
12838;3;2427021;31/08/2020;146629;24;Abr-22
8305;3;100024;31/08/2020;50019;24;Set-20
13533;3;1292615;31/08/2020;81951;24;Ene-22
21508;3;3123722;31/08/2020;129560;36;Feb-23
21411;3;1680154;31/08/2020;100680;24;Abr-22
10846;3;3455746;31/08/2020;136787;48;Dic-14
14200;3;4289659;31/08/2020;258182;24;Abr-22
21852;3;2507695;31/08/2020;128803;24;Ago-22
10908;3;9;31/08/2020;68677;24;Ene-20
11489;3;1253745;31/08/2020;136312;24;Jun-21
1674;3;341366;31/08/2020;38428;48;May-16
22413;3;4766506;31/08/2020;150593;48;Ene-16
10875;3;1352525;31/08/2020;78411;24;May-22
17597;3;1618642;31/08/2020;110000;24;Ene-22
22671;3;611071;31/08/2020;55179;24;Jul-21
35468;3;656445;31/08/2020;52062;24;Oct-21
15261;3;2593391;31/08/2020;149953;24;Nov-21
35198;3;4196612;31/08/2020;194125;36;Nov-22
2056;3;1835432;31/08/2020;109985;24;Set-22
16820;3;1005348;31/08/2020;97891;24;Jun-21
22868;3;650589;31/08/2020;40688;24;Ene-22
23044;3;632052;31/08/2020;94468;24;Mar-21
27324;3;3532897;31/08/2020;189977;36;Jun-22
23731;3;3077804;31/08/2020;206154;24;Ene-22
18290;3;2066967;31/08/2020;155165;24;Nov-21
3320;3;1261363;31/08/2020;99986;24;Oct-21
9242;3;1691004;31/08/2020;143044;36;Set-21
7920;3;2516501;31/08/2020;158129;24;Mar-22
3527;3;380737;31/08/2020;25801;24;Ene-22
23553;3;4272008;31/08/2020;170521;36;Feb-23
32497;3;-1;31/08/2020;84965;24;Oct-21
23744;3;4010372;31/08/2020;100002;48;Feb-15
1807;3;2131630;31/08/2020;160018;24;Nov-21
23983;3;2144984;31/08/2020;157617;24;Oct-21
34852;3;4083774;31/08/2020;220126;24;Jul-22
24174;3;4923689;31/08/2020;126591;48;Jun-15
13998;3;805725;31/08/2020;64069;24;Oct-21
14022;3;892556;31/08/2020;155880;24;Feb-21
26939;3;1060714;31/08/2020;69211;24;Feb-22
28513;3;2185797;31/08/2020;200176;24;Ago-21
19598;3;4245912;31/08/2020;186040;36;Oct-23
25339;3;312;31/08/2020;0;0;Ene-00
27124;3;3509451;31/08/2020;197125;24;Set-22
4620;3;1573358;31/08/2020;188834;24;May-21
20200;3;5021835;31/08/2020;287507;24;May-22
34858;3;2036301;31/08/2020;153372;24;Oct-22
5763;3;4979638;31/08/2020;208586;36;Abr-23
24434;3;-11;31/08/2020;56294;24;May-20
25169;3;1764593;31/08/2020;109776;24;Mar-22
25341;3;923537;31/08/2020;107956;24;Abr-21
25354;3;1028153;31/08/2020;56979;24;Mar-22
7548;3;325497;31/08/2020;85476;24;Dic-20
25807;3;4401992;31/08/2020;124685;48;Set-14
22742;3;335711;31/08/2020;44960;24;Abr-21
26202;3;-7;31/08/2020;260209;24;Jul-20
95;3;3320175;31/08/2020;177732;24;Jul-22
17301;3;1168615;31/08/2020;148339;48;Oct-13
17458;3;4288578;31/08/2020;206614;24;Ene-22
1180;3;1667691;31/08/2020;101673;24;Feb-22
8210;3;89970;31/08/2020;89972;24;Set-20
30937;3;1588923;31/08/2020;84266;24;Jul-22
8630;3;2538222;31/08/2020;189805;24;Nov-21
18106;3;1885680;31/08/2020;124408;24;Dic-21
18302;3;6827588;31/08/2020;199327;48;Nov-14
16247;3;1628693;31/08/2020;110000;24;Ene-22
18645;3;-37222;31/08/2020;55733;48;Jun-16
18659;3;1917871;31/08/2020;173711;24;Jul-21
6779;3;2646751;31/08/2020;114233;36;Ene-23
5951;3;3896318;31/08/2020;264040;24;Ene-22
18866;3;3467485;31/08/2020;218569;24;Ene-22
15956;3;3534946;31/08/2020;147512;36;Abr-23
19250;3;420962;31/08/2020;38012;24;Jul-21
19256;3;1627475;31/08/2020;93623;24;Feb-22
12590;3;1541687;31/08/2020;94877;24;Feb-22
28725;3;1517283;31/08/2020;121598;24;Oct-21
19510;3;1;31/08/2020;66893;24;Abr-20
19353;3;3578036;31/08/2020;189755;24;Jul-22
19831;3;536623;31/08/2020;79192;24;Feb-21
2411;3;1216335;31/08/2020;64506;24;Jul-22
36738;3;4293540;31/08/2020;289331;24;Ene-22
35648;3;2495850;31/08/2020;186839;36;Nov-21
6255;3;2313618;31/08/2020;137690;24;Abr-22
28557;3;2956082;31/08/2020;164820;24;Jun-22
20279;3;1788078;31/08/2020;134984;24;Nov-21
9514;3;3023816;31/08/2020;259596;24;Set-21
20436;3;2652181;31/08/2020;152161;36;Mar-22
32295;3;958542;31/08/2020;103460;24;Jun-21
32019;3;1696024;31/08/2020;85416;24;Jul-22
20637;3;1177;31/08/2020;96852;24;Ago-14
3834;3;5072838;31/08/2020;281600;24;Jun-22
30600;3;1668486;31/08/2020;132327;24;Oct-21
26026;3;3;31/08/2020;96926;36;Oct-20
18917;3;1947325;31/08/2020;101569;24;Jun-22
32456;3;387725;31/08/2020;30655;24;Set-21
4634;3;4247833;31/08/2020;184559;36;Ene-23
19148;3;1195537;31/08/2020;73445;24;Feb-22
31611;3;3067908;31/08/2020;188595;36;Mar-22
8411;3;5384223;31/08/2020;204494;36;Ago-23
22270;3;371728;31/08/2020;125765;36;Nov-20
20140;3;4463809;31/08/2020;162504;36;Abr-16
27105;3;1475601;31/08/2020;257705;24;Feb-21
36280;3;1807118;31/08/2020;101464;24;Abr-22
4902;3;2211543;31/08/2020;149953;24;Ene-22
20662;3;2231654;31/08/2020;174988;24;Set-21
20678;3;6889438;31/08/2020;221913;48;Feb-16
25993;3;1135729;31/08/2020;80265;24;Dic-21
7802;3;993811;31/08/2020;67083;24;Ene-22
20865;3;2718044;31/08/2020;116987;48;Ene-15
15936;3;3521678;31/08/2020;249990;24;Dic-21
20879;3;459522;31/08/2020;115824;24;Oct-20
20884;3;2359089;31/08/2020;123628;24;Jun-22
21097;3;2297950;31/08/2020;118976;24;May-22
23809;3;4022532;31/08/2020;261161;24;Oct-22
3846;3;1449308;31/08/2020;115416;24;Ene-21
21462;3;444338;31/08/2020;35474;24;Dic-19
21463;3;3781576;31/08/2020;79451;48;Ene-15
21465;3;220000;31/08/2020;24930;48;Set-14
21479;3;-28405;31/08/2020;173163;36;Jun-16
4149;3;1896693;31/08/2020;76632;36;Mar-23
5026;3;1532429;31/08/2020;100053;24;Feb-22
24563;3;1327039;31/08/2020;87298;24;Feb-22
25799;3;3771229;31/08/2020;200001;24;Jul-22
21791;3;804002;31/08/2020;56405;24;Nov-21
8263;3;2389665;31/08/2020;147936;24;Mar-22
28888;3;513266;31/08/2020;77863;24;Mar-21
12289;3;1480630;31/08/2020;104584;24;Dic-21
34553;3;2438027;31/08/2020;125405;24;Ago-22
21998;3;-116651;31/08/2020;116651;48;Jun-16
22158;3;4621813;31/08/2020;186735;36;Mar-23
9101;3;1025163;31/08/2020;44975;36;Feb-23
1310;3;4058855;31/08/2020;264507;24;Oct-22
12771;3;1869970;31/08/2020;132225;24;Dic-21
9506;3;890676;31/08/2020;76637;24;Set-21
25004;3;1226774;31/08/2020;65343;24;Jul-22
18774;3;500503;31/08/2020;66702;24;Set-22
22815;3;296427;31/08/2020;34487;24;Mar-21
16894;3;602949;31/08/2020;64682;24;May-21
8977;3;4991049;31/08/2020;274648;24;Jun-22
1105;3;649083;31/08/2020;113934;24;Feb-21
15999;3;5042984;31/08/2020;212331;36;Mar-23
20488;3;1991358;31/08/2020;130424;24;Feb-22
2735;3;546344;31/08/2020;113678;24;Ene-21
23703;3;1826576;31/08/2020;218365;24;May-21
24003;3;4221559;31/08/2020;216833;24;Ago-22
25973;3;917533;31/08/2020;59645;24;Feb-22
24113;3;1216485;31/08/2020;72190;24;Mar-22
27660;3;4608226;31/08/2020;183492;36;Jun-23
22453;3;2516501;31/08/2020;158129;24;Mar-22
7933;3;3772439;31/08/2020;245688;24;Feb-22
24332;3;1829711;31/08/2020;117516;48;Oct-13
11995;3;4731285;31/08/2020;250916;24;Jul-22
557;3;4890279;31/08/2020;193028;36;Jun-23
24610;3;858181;31/08/2020;49974;24;Jun-22
26699;3;2673852;31/08/2020;145374;24;Feb-22
5317;3;5148821;31/08/2020;219009;36;Oct-23
6389;3;3041766;31/08/2020;134412;36;Nov-22
32853;3;131063;31/08/2020;131049;24;Set-20
22251;3;1482770;31/08/2020;100088;24;Ene-22
25510;3;3686651;31/08/2020;193989;24;Mar-22
25552;3;17;31/08/2020;86522;24;Jul-20
25743;3;2714191;31/08/2020;165996;24;Nov-21
25754;3;2570066;31/08/2020;112103;36;Ene-23
25765;3;4443299;31/08/2020;188034;36;Nov-22
11220;3;1975592;31/08/2020;131356;24;Dic-21
26148;3;878028;31/08/2020;123978;48;Jul-14
14168;3;1899856;31/08/2020;136159;24;Dic-21
28903;3;2140696;31/08/2020;152814;24;Dic-21
26544;3;3251860;31/08/2020;243042;24;Nov-21
26546;3;1819685;31/08/2020;69987;48;Ene-14
26997;3;-1155;31/08/2020;27795;36;Ago-09
27209;3;1274027;31/08/2020;95729;48;Abr-16
27448;3;-43844;31/08/2020;43844;36;May-08
28598;3;4019737;31/08/2020;167357;48;Feb-14
27501;3;1016980;31/08/2020;94635;48;Ago-15
27506;3;2587093;31/08/2020;119801;36;Set-22
27694;3;6399878;31/08/2020;163635;48;Set-15
27707;3;1337758;31/08/2020;308629;48;Jun-16
27714;3;-156475;31/08/2020;52725;24;Ago-19
27955;3;5443939;31/08/2020;141281;48;Feb-15
28110;3;1068198;31/08/2020;140910;24;Abr-21
13284;3;703035;31/08/2020;55996;24;Oct-21
16632;3;1557412;31/08/2020;117306;24;Nov-21
18755;3;1100967;31/08/2020;130283;24;May-21
23262;3;31835;31/08/2020;31835;24;Feb-22
29700;3;2641023;31/08/2020;149247;36;May-22
21111;3;508595;31/08/2020;34847;24;Dic-21
21131;3;13659639;31/08/2020;363980;48;Nov-14
26082;3;1541022;31/08/2020;103613;24;Ene-22
25976;3;307101;31/08/2020;52062;24;Dic-20
1191;3;700837;31/08/2020;39340;24;Ene-22
30459;3;15;31/08/2020;99987;24;Feb-20
19011;3;742928;31/08/2020;129312;24;Feb-21
10654;3;1265505;31/08/2020;60386;36;Oct-22
28228;3;-1;31/08/2020;80520;24;Jul-21
21514;3;1314784;31/08/2020;49683;48;Abr-14
32764;3;4440824;31/08/2020;210752;24;Ene-21
11544;3;1225445;31/08/2020;82257;24;Ene-22
16303;3;2558522;31/08/2020;138410;36;Jun-22
22054;3;1695525;31/08/2020;64973;36;Feb-23
22232;3;75314;31/08/2020;144962;48;Jul-16
22450;3;405291;31/08/2020;52937;24;Feb-16
22478;3;4726977;31/08/2020;129805;48;Feb-15
5420;3;1715681;31/08/2020;89964;24;Feb-22
25449;3;3219090;31/08/2020;90998;48;Set-14
22474;3;1057463;31/08/2020;104227;24;Jul-21
30145;3;2564327;31/08/2020;124995;36;Set-22
22871;3;52792;31/08/2020;59978;24;Ago-15
23041;3;880036;31/08/2020;65856;48;Nov-13
24083;3;1748450;31/08/2020;131254;24;Nov-21
23204;3;5042267;31/08/2020;204609;36;May-23
31301;3;4358439;31/08/2020;169903;36;Jul-23
23561;3;2882872;31/08/2020;183061;24;Ene-22
28829;3;3983457;31/08/2020;209828;24;Mar-22
6681;3;1527420;31/08/2020;94055;36;Mar-22
32273;3;-1;31/08/2020;89972;24;Jul-20
32794;3;3596817;31/08/2020;170285;36;Oct-22
5259;3;368937;31/08/2020;36326;24;Jul-21
29182;3;9955029;31/08/2020;228498;48;Feb-15
29225;3;640825;31/08/2020;69791;24;Jun-21
32636;3;1673782;31/08/2020;75371;36;Dic-22
19777;3;1719010;31/08/2020;105541;24;Feb-22
20001;3;900895;31/08/2020;171174;48;Ago-16
20422;3;4262154;31/08/2020;289484;24;Ene-22
29975;3;3;31/08/2020;155420;24;Jul-20
10111;3;2454325;31/08/2020;73271;48;Dic-15
20226;3;4498519;31/08/2020;275223;24;Feb-22
15149;3;2753796;31/08/2020;108096;36;Jul-23
20428;3;-252554;31/08/2020;122147;24;May-16
30038;3;1447638;31/08/2020;155676;24;Jun-21
20752;3;-63984;31/08/2020;63984;48;Feb-14
34420;3;746971;31/08/2020;225571;24;Ene-18
2607;3;2076649;31/08/2020;129431;24;Mar-22
20779;3;4561478;31/08/2020;282384;24;Mar-22
9084;3;1220732;31/08/2020;77352;24;Ene-22
2328;3;2386335;31/08/2020;118296;24;Jun-22
9789;3;3379028;31/08/2020;179980;24;Jul-22
21347;3;3473521;31/08/2020;180450;24;Feb-22
24082;3;304952;31/08/2020;78221;24;Dic-20
14078;3;4456730;31/08/2020;209259;36;Oct-22
27365;3;3297609;31/08/2020;150592;36;Nov-22
27228;3;732802;31/08/2020;67185;24;Ago-21
21384;3;669804;31/08/2020;47975;24;Ago-21
2613;3;434487;31/08/2020;46442;24;May-21
5648;3;1234997;31/08/2020;146070;24;May-21
27422;3;689439;31/08/2020;101359;24;Set-22
19999;3;-160033;31/08/2020;173045;24;Feb-20
21868;3;1110659;31/08/2020;89010;36;Oct-21
21870;3;3903689;31/08/2020;105263;48;Nov-14
25767;3;3749702;31/08/2020;201636;36;Jun-22
22088;3;3018814;31/08/2020;75213;48;Jul-15
12968;3;2550737;31/08/2020;165709;24;Feb-22
23563;3;6527994;31/08/2020;300001;24;Jun-22
23730;3;3394407;31/08/2020;285805;24;Ago-21
23733;3;225819;31/08/2020;121780;24;Jun-19
985;3;966814;31/08/2020;129108;24;Abr-21
23968;3;1105208;31/08/2020;72939;24;Ene-22
9365;3;1674678;31/08/2020;88814;24;Jul-22
24546;3;1680000;31/08/2020;146998;48;Jun-16
254;3;-215;31/08/2020;84468;24;Abr-20
12292;3;1316351;31/08/2020;64973;48;Nov-14
24741;3;5472309;31/08/2020;172988;48;Mar-16
9008;3;2744545;31/08/2020;179980;24;Feb-22
18520;3;3003403;31/08/2020;196707;24;Feb-22
24544;3;2776534;31/08/2020;238903;24;Set-21
24917;3;369392;31/08/2020;50001;48;Ene-15
25141;3;371110;31/08/2020;29243;24;Oct-21
7208;3;1309519;31/08/2020;54563;24;Nov-18
4342;3;4107652;31/08/2020;111196;48;Ene-15
25593;3;773330;31/08/2020;109748;48;May-16
25247;3;2551593;31/08/2020;113560;36;Dic-22
25786;3;-10192;31/08/2020;44987;48;Jul-13
25804;3;2772286;31/08/2020;174120;24;Ene-22
7435;3;2265897;31/08/2020;159967;24;Dic-21
30826;3;3769551;31/08/2020;209253;24;Jun-22
26399;3;477360;31/08/2020;70251;24;Ene-21
27295;3;4098961;31/08/2020;212796;24;Nov-21
27528;3;-17197;31/08/2020;17197;24;Jul-12
28454;3;801449;31/08/2020;138560;24;Ene-21
28667;3;389776;31/08/2020;129977;24;Set-20
34696;3;649901;31/08/2020;77608;24;May-21
24576;3;512802;31/08/2020;77404;24;Mar-21
28867;3;888289;31/08/2020;48301;24;May-22
29054;3;2862536;31/08/2020;177209;24;Mar-22
29055;3;151947;31/08/2020;75986;36;Jun-20
23490;3;2574461;31/08/2020;114569;36;Dic-22
29092;3;2278788;31/08/2020;102121;48;Jul-13
33613;3;4463095;31/08/2020;209558;36;Oct-22
29628;3;1038342;31/08/2020;55306;24;Jul-22
2306;3;2790821;31/08/2020;172975;24;Mar-22
2284;3;1203664;31/08/2020;80622;24;Ene-22
32407;3;2480565;31/08/2020;154993;24;Mar-22
22688;3;3669182;31/08/2020;143690;36;May-23
4995;3;1196621;31/08/2020;63461;24;Jul-22
27870;3;403903;31/08/2020;46595;24;Mar-21
23235;3;1564520;31/08/2020;89964;24;May-22
30513;3;2335334;31/08/2020;277937;24;May-21
23394;3;987383;31/08/2020;129977;36;Mar-21
27028;3;1454843;31/08/2020;109336;24;Nov-21
27457;3;1221390;31/08/2020;85731;24;Nov-21
21025;3;1873265;31/08/2020;113173;24;Abr-22
23779;3;406131;31/08/2020;49967;24;Set-20
29640;3;1119674;31/08/2020;78061;36;Nov-21
24017;3;-106406;31/08/2020;90750;24;Dic-14
3826;3;2144166;31/08/2020;119551;24;Jun-22
